id,device_id,start_time,resolution,implemented_rate,requested_rate,metered_lane_volume,readings
408748826,10034,2022-03-16 01:00:00-07,01:00:00,0,0,22,163
408749453,10034,2022-03-16 02:00:00-07,01:00:00,0,0,13,175
408749899,10034,2022-03-16 03:00:00-07,01:00:00,0,0,14,181
408750179,10034,2022-03-16 04:00:00-07,01:00:00,0,0,19,169
408750793,10034,2022-03-16 05:00:00-07,01:00:00,0,0,36,181
408751271,10034,2022-03-16 06:00:00-07,01:00:00,688,688,103,181
408751631,10034,2022-03-16 07:00:00-07,01:00:00,700,700,223,181
408752058,10034,2022-03-16 08:00:00-07,01:00:00,700,700,238,181
408752348,10034,2022-03-16 09:00:00-07,01:00:00,700,700,205,174
408752933,10034,2022-03-16 10:00:00-07,01:00:00,4,4,230,158
408753177,10034,2022-03-16 11:00:00-07,01:00:00,0,0,284,170
408753357,10034,2022-03-16 12:00:00-07,01:00:00,0,0,270,152
408753699,10034,2022-03-16 13:00:00-07,01:00:00,690,690,302,151
408754468,10034,2022-03-16 14:00:00-07,01:00:00,700,700,320,162
408754702,10034,2022-03-16 15:00:00-07,01:00:00,700,700,430,178
408755695,10034,2022-03-16 16:00:00-07,01:00:00,700,700,491,181
408755809,10034,2022-03-16 17:00:00-07,01:00:00,700,700,495,174
408756225,10034,2022-03-16 18:00:00-07,01:00:00,700,700,353,181
408756829,10034,2022-03-16 19:00:00-07,01:00:00,7,7,228,181
408757207,10034,2022-03-16 20:00:00-07,01:00:00,0,0,193,179
408757621,10034,2022-03-16 21:00:00-07,01:00:00,0,0,188,180
408758177,10034,2022-03-16 22:00:00-07,01:00:00,0,0,213,175
408758720,10034,2022-03-16 23:00:00-07,01:00:00,0,0,83,175
408759237,10034,2022-03-17 00:00:00-07,01:00:00,0,0,25,165
408759671,10034,2022-03-17 01:00:00-07,01:00:00,0,0,29,179
408760065,10034,2022-03-17 02:00:00-07,01:00:00,0,0,29,175
408760558,10034,2022-03-17 03:00:00-07,01:00:00,0,0,13,175
408761204,10034,2022-03-17 04:00:00-07,01:00:00,0,0,19,181
408761604,10034,2022-03-17 05:00:00-07,01:00:00,0,0,30,181
408761838,10034,2022-03-17 06:00:00-07,01:00:00,688,688,105,177
408762513,10034,2022-03-17 07:00:00-07,01:00:00,700,700,207,181
408763019,10034,2022-03-17 08:00:00-07,01:00:00,700,700,255,181
408763641,10034,2022-03-17 09:00:00-07,01:00:00,700,700,185,181
408764087,10034,2022-03-17 10:00:00-07,01:00:00,7,7,262,180
408764430,10034,2022-03-17 11:00:00-07,01:00:00,0,0,289,181
408764959,10034,2022-03-17 12:00:00-07,01:00:00,0,0,307,181
408765509,10034,2022-03-17 13:00:00-07,01:00:00,688,688,410,181
408765856,10034,2022-03-17 14:00:00-07,01:00:00,700,700,373,181
408766515,10034,2022-03-17 15:00:00-07,01:00:00,700,700,498,181
408767009,10034,2022-03-17 16:00:00-07,01:00:00,699,699,630,181
408767454,10034,2022-03-17 17:00:00-07,01:00:00,700,700,542,181
408768044,10034,2022-03-17 18:00:00-07,01:00:00,700,700,330,181
408768433,10034,2022-03-17 19:00:00-07,01:00:00,7,7,237,181
408768796,10034,2022-03-17 20:00:00-07,01:00:00,0,0,206,181
408769500,10034,2022-03-17 21:00:00-07,01:00:00,0,0,286,181
408769869,10034,2022-03-17 22:00:00-07,01:00:00,0,0,203,181
408770315,10034,2022-03-17 23:00:00-07,01:00:00,0,0,100,169
408770963,10034,2022-03-18 00:00:00-07,01:00:00,0,0,59,174
408771227,10034,2022-03-18 01:00:00-07,01:00:00,0,0,69,181
408771984,10034,2022-03-18 02:00:00-07,01:00:00,0,0,46,175
408772373,10034,2022-03-18 03:00:00-07,01:00:00,0,0,21,169
408772786,10034,2022-03-18 04:00:00-07,01:00:00,0,0,28,175
408773411,10034,2022-03-18 05:00:00-07,01:00:00,0,0,36,173
408774028,10034,2022-03-18 06:00:00-07,01:00:00,688,688,85,181
408774612,10034,2022-03-18 07:00:00-07,01:00:00,700,700,196,181
408774805,10034,2022-03-18 08:00:00-07,01:00:00,700,700,213,181
408775451,10034,2022-03-18 09:00:00-07,01:00:00,700,700,213,181
408775899,10034,2022-03-18 10:00:00-07,01:00:00,7,7,243,181
408776253,10034,2022-03-18 11:00:00-07,01:00:00,0,0,265,181
408776776,10034,2022-03-18 12:00:00-07,01:00:00,0,0,361,181
408777082,10034,2022-03-18 13:00:00-07,01:00:00,688,688,402,181
408777623,10034,2022-03-18 14:00:00-07,01:00:00,700,700,363,180
408778129,10034,2022-03-18 15:00:00-07,01:00:00,700,700,401,181
408778502,10034,2022-03-18 16:00:00-07,01:00:00,700,700,467,181
408779200,10034,2022-03-18 17:00:00-07,01:00:00,700,700,445,181
408779597,10034,2022-03-18 18:00:00-07,01:00:00,700,700,314,181
408780040,10034,2022-03-18 19:00:00-07,01:00:00,7,7,247,181
408780556,10034,2022-03-18 20:00:00-07,01:00:00,0,0,186,181
408780957,10034,2022-03-18 21:00:00-07,01:00:00,0,0,169,181
408781574,10034,2022-03-18 22:00:00-07,01:00:00,0,0,177,181
408781931,10034,2022-03-18 23:00:00-07,01:00:00,0,0,160,181
408782333,10034,2022-03-19 00:00:00-07,01:00:00,692,692,112,177
408782892,10034,2022-03-19 01:00:00-07,01:00:00,700,700,89,166
408783211,10034,2022-03-19 02:00:00-07,01:00:00,700,700,89,180
408783696,10034,2022-03-19 03:00:00-07,01:00:00,700,700,35,169
408784215,10034,2022-03-19 04:00:00-07,01:00:00,700,700,25,162
408784585,10034,2022-03-19 05:00:00-07,01:00:00,700,700,16,181
408785091,10034,2022-03-19 06:00:00-07,01:00:00,700,700,27,179
408785578,10034,2022-03-19 07:00:00-07,01:00:00,700,700,64,179
408786148,10034,2022-03-19 08:00:00-07,01:00:00,700,700,80,175
408786498,10034,2022-03-19 09:00:00-07,01:00:00,700,700,122,181
408786849,10034,2022-03-19 10:00:00-07,01:00:00,700,700,190,181
408787326,10034,2022-03-19 11:00:00-07,01:00:00,700,700,257,181
408787638,10034,2022-03-19 12:00:00-07,01:00:00,700,700,291,181
408788135,10034,2022-03-19 13:00:00-07,01:00:00,700,700,348,181
408788564,10034,2022-03-19 14:00:00-07,01:00:00,700,700,367,181
408789089,10034,2022-03-19 15:00:00-07,01:00:00,700,700,294,181
408789467,10034,2022-03-19 16:00:00-07,01:00:00,700,700,403,181
408789942,10034,2022-03-19 17:00:00-07,01:00:00,700,700,312,181
408790592,10034,2022-03-19 18:00:00-07,01:00:00,700,700,303,181
408790983,10034,2022-03-19 19:00:00-07,01:00:00,700,700,265,181
408791421,10034,2022-03-19 20:00:00-07,01:00:00,700,700,227,181
408792061,10034,2022-03-19 21:00:00-07,01:00:00,700,700,390,181
408792055,10034,2022-03-19 22:00:00-07,01:00:00,700,700,260,181
408792489,10034,2022-03-19 23:00:00-07,01:00:00,700,700,160,171
408793284,10034,2022-03-20 00:00:00-07,01:00:00,700,700,141,175
408793370,10034,2022-03-20 01:00:00-07,01:00:00,700,700,108,158
408793928,10034,2022-03-20 02:00:00-07,01:00:00,700,700,92,173
408794612,10034,2022-03-20 03:00:00-07,01:00:00,700,700,45,174
408794915,10034,2022-03-20 04:00:00-07,01:00:00,700,700,18,176
408795552,10034,2022-03-20 05:00:00-07,01:00:00,700,700,20,167
408795859,10034,2022-03-20 06:00:00-07,01:00:00,700,700,29,181
408796280,10034,2022-03-20 07:00:00-07,01:00:00,700,700,42,181
408796924,10034,2022-03-20 08:00:00-07,01:00:00,700,700,60,175
408797278,10034,2022-03-20 09:00:00-07,01:00:00,700,700,106,181
408797797,10034,2022-03-20 10:00:00-07,01:00:00,700,700,154,181
408798218,10034,2022-03-20 11:00:00-07,01:00:00,700,700,215,181
408798707,10034,2022-03-20 12:00:00-07,01:00:00,700,700,286,181
408799380,10034,2022-03-20 13:00:00-07,01:00:00,700,700,278,181
408799635,10034,2022-03-20 14:00:00-07,01:00:00,700,700,293,181
408800256,10034,2022-03-20 15:00:00-07,01:00:00,700,700,345,181
408800628,10034,2022-03-20 16:00:00-07,01:00:00,700,700,277,181
408801017,10034,2022-03-20 17:00:00-07,01:00:00,700,700,231,181
408801603,10034,2022-03-20 18:00:00-07,01:00:00,700,700,190,181
408801989,10034,2022-03-20 19:00:00-07,01:00:00,700,700,150,181
408802428,10034,2022-03-20 20:00:00-07,01:00:00,700,700,136,181
408802861,10034,2022-03-20 21:00:00-07,01:00:00,700,700,100,181
408803398,10034,2022-03-20 22:00:00-07,01:00:00,700,700,82,181
408803827,10034,2022-03-20 23:00:00-07,01:00:00,700,700,77,179
408804191,10034,2022-03-21 00:00:00-07,01:00:00,3,3,39,181
408804772,10034,2022-03-21 01:00:00-07,01:00:00,0,0,18,151
408805269,10034,2022-03-21 02:00:00-07,01:00:00,0,0,17,181
408805588,10034,2022-03-21 03:00:00-07,01:00:00,0,0,7,175
408805995,10034,2022-03-21 04:00:00-07,01:00:00,0,0,22,169
408806422,10034,2022-03-21 05:00:00-07,01:00:00,0,0,30,181
408806921,10034,2022-03-21 06:00:00-07,01:00:00,688,688,66,181
408807752,10034,2022-03-21 07:00:00-07,01:00:00,700,700,174,181
408807774,10034,2022-03-21 08:00:00-07,01:00:00,700,700,190,181
408808353,10034,2022-03-21 09:00:00-07,01:00:00,700,700,185,181
408809057,10034,2022-03-21 10:00:00-07,01:00:00,7,7,213,181
408809406,10034,2022-03-21 11:00:00-07,01:00:00,0,0,301,181
408809773,10034,2022-03-21 12:00:00-07,01:00:00,0,0,285,181
408810174,10034,2022-03-21 13:00:00-07,01:00:00,688,688,280,181
408810661,10034,2022-03-21 14:00:00-07,01:00:00,700,700,312,181
408811154,10034,2022-03-21 15:00:00-07,01:00:00,699,699,383,181
408811608,10034,2022-03-21 16:00:00-07,01:00:00,700,700,371,181
408812061,10034,2022-03-21 17:00:00-07,01:00:00,700,700,466,181
408812534,10034,2022-03-21 18:00:00-07,01:00:00,700,700,297,181
408812998,10034,2022-03-21 19:00:00-07,01:00:00,7,7,158,181
408813284,10034,2022-03-21 20:00:00-07,01:00:00,0,0,137,181
408813940,10034,2022-03-21 21:00:00-07,01:00:00,0,0,128,181
408814387,10034,2022-03-21 22:00:00-07,01:00:00,0,0,61,176
408814623,10034,2022-03-21 23:00:00-07,01:00:00,0,0,59,173
408815185,10034,2022-03-22 00:00:00-07,01:00:00,0,0,26,169
408815582,10034,2022-03-22 01:00:00-07,01:00:00,0,0,16,174
408816001,10034,2022-03-22 02:00:00-07,01:00:00,0,0,30,171
408816517,10034,2022-03-22 03:00:00-07,01:00:00,0,0,12,163
408816958,10034,2022-03-22 04:00:00-07,01:00:00,0,0,22,181
408817402,10034,2022-03-22 05:00:00-07,01:00:00,0,0,29,181
408817834,10034,2022-03-22 06:00:00-07,01:00:00,688,688,112,181
408818344,10034,2022-03-22 07:00:00-07,01:00:00,700,700,170,181
408818732,10034,2022-03-22 08:00:00-07,01:00:00,700,700,194,181
408819291,10034,2022-03-22 09:00:00-07,01:00:00,700,700,197,180
408819653,10034,2022-03-22 10:00:00-07,01:00:00,7,7,195,181
408820036,10034,2022-03-22 11:00:00-07,01:00:00,0,0,263,180
408820509,10034,2022-03-22 12:00:00-07,01:00:00,0,0,297,181
408820951,10034,2022-03-22 13:00:00-07,01:00:00,688,688,264,181
408821417,10034,2022-03-22 14:00:00-07,01:00:00,700,700,363,181
408821928,10034,2022-03-22 15:00:00-07,01:00:00,700,700,437,181
408822370,10034,2022-03-22 16:00:00-07,01:00:00,700,700,471,181
408822878,10034,2022-03-22 17:00:00-07,01:00:00,700,700,515,181
408823238,10034,2022-03-22 18:00:00-07,01:00:00,700,700,320,181
408823696,10034,2022-03-22 19:00:00-07,01:00:00,7,7,224,181
408824213,10034,2022-03-22 20:00:00-07,01:00:00,0,0,176,181
408824613,10034,2022-03-22 21:00:00-07,01:00:00,0,0,142,181
408825098,10034,2022-03-22 22:00:00-07,01:00:00,0,0,103,179
408825611,10034,2022-03-22 23:00:00-07,01:00:00,0,0,66,166
408825938,10034,2022-03-23 00:00:00-07,01:00:00,0,0,37,178
408826392,10034,2022-03-23 01:00:00-07,01:00:00,0,0,31,162
408826889,10034,2022-03-23 02:00:00-07,01:00:00,0,0,27,163
408827350,10034,2022-03-23 03:00:00-07,01:00:00,0,0,14,168
408827873,10034,2022-03-23 04:00:00-07,01:00:00,0,0,14,163
408828290,10034,2022-03-23 05:00:00-07,01:00:00,0,0,31,181
408828955,10034,2022-03-23 06:00:00-07,01:00:00,688,688,106,181
408829233,10034,2022-03-23 07:00:00-07,01:00:00,700,700,163,181
408829613,10034,2022-03-23 08:00:00-07,01:00:00,700,700,190,181
408830437,10034,2022-03-23 09:00:00-07,01:00:00,700,700,192,181
408830440,10034,2022-03-23 10:00:00-07,01:00:00,7,7,255,181
408830648,10034,2022-03-23 11:00:00-07,01:00:00,0,0,255,181
408831369,10034,2022-03-23 12:00:00-07,01:00:00,0,0,281,181
408831832,10034,2022-03-23 13:00:00-07,01:00:00,688,688,315,181
408832217,10034,2022-03-23 14:00:00-07,01:00:00,700,700,382,180
408832728,10034,2022-03-23 15:00:00-07,01:00:00,700,700,431,181
408833199,10034,2022-03-23 16:00:00-07,01:00:00,700,700,447,175
408833753,10034,2022-03-23 17:00:00-07,01:00:00,700,700,407,166
408834177,10034,2022-03-23 18:00:00-07,01:00:00,700,700,306,179
408834537,10034,2022-03-23 19:00:00-07,01:00:00,7,7,217,180
408835078,10034,2022-03-23 20:00:00-07,01:00:00,0,0,188,177
408835462,10034,2022-03-23 21:00:00-07,01:00:00,0,0,260,180
408835762,10034,2022-03-23 22:00:00-07,01:00:00,0,0,130,181
408836134,10034,2022-03-23 23:00:00-07,01:00:00,0,0,77,169
408836720,10034,2022-03-24 00:00:00-07,01:00:00,0,0,37,181
408837105,10034,2022-03-24 01:00:00-07,01:00:00,0,0,14,153
408837448,10034,2022-03-24 02:00:00-07,01:00:00,0,0,21,172
408838012,10034,2022-03-24 03:00:00-07,01:00:00,0,0,10,181
408838079,10034,2022-03-24 04:00:00-07,01:00:00,0,0,19,181
408838448,10034,2022-03-24 05:00:00-07,01:00:00,0,0,34,175
408838931,10034,2022-03-24 06:00:00-07,01:00:00,688,688,91,176
408839476,10034,2022-03-24 07:00:00-07,01:00:00,700,700,173,181
408839916,10034,2022-03-24 08:00:00-07,01:00:00,700,700,211,181
408840433,10034,2022-03-24 09:00:00-07,01:00:00,700,700,208,181
408840806,10034,2022-03-24 10:00:00-07,01:00:00,7,7,259,181
408841301,10034,2022-03-24 11:00:00-07,01:00:00,0,0,302,181
408841863,10034,2022-03-24 12:00:00-07,01:00:00,0,0,281,181
408842200,10034,2022-03-24 13:00:00-07,01:00:00,686,686,323,159
408842798,10034,2022-03-24 14:00:00-07,01:00:00,700,700,382,166
408843170,10034,2022-03-24 15:00:00-07,01:00:00,700,700,444,180
408843486,10034,2022-03-24 16:00:00-07,01:00:00,700,700,432,167
408843714,10034,2022-03-24 17:00:00-07,01:00:00,700,700,511,180
408844128,10034,2022-03-24 18:00:00-07,01:00:00,700,700,358,169
408844613,10034,2022-03-24 19:00:00-07,01:00:00,7,7,280,181
408845072,10034,2022-03-24 20:00:00-07,01:00:00,0,0,191,179
408845475,10034,2022-03-24 21:00:00-07,01:00:00,0,0,176,179
408845942,10034,2022-03-24 22:00:00-07,01:00:00,0,0,108,180
408846338,10034,2022-03-24 23:00:00-07,01:00:00,0,0,89,175
408846714,10034,2022-03-25 00:00:00-07,01:00:00,0,0,50,181
408847344,10034,2022-03-25 01:00:00-07,01:00:00,0,0,45,169
408847601,10034,2022-03-25 02:00:00-07,01:00:00,0,0,41,181
408847888,10034,2022-03-25 03:00:00-07,01:00:00,0,0,16,181
408848340,10034,2022-03-25 04:00:00-07,01:00:00,0,0,25,175
408848751,10034,2022-03-25 05:00:00-07,01:00:00,0,0,41,181
408849150,10034,2022-03-25 06:00:00-07,01:00:00,688,688,72,181
408849218,10034,2022-03-25 07:00:00-07,01:00:00,700,700,142,175
408849594,10034,2022-03-25 08:00:00-07,01:00:00,700,700,180,181
408850271,10034,2022-03-25 09:00:00-07,01:00:00,700,700,188,181
408850829,10034,2022-03-25 10:00:00-07,01:00:00,7,7,218,181
408851242,10034,2022-03-25 11:00:00-07,01:00:00,0,0,297,181
408851605,10034,2022-03-25 12:00:00-07,01:00:00,0,0,367,181
408852093,10034,2022-03-25 13:00:00-07,01:00:00,688,688,368,181
408852315,10034,2022-03-25 14:00:00-07,01:00:00,700,700,437,181
408852771,10034,2022-03-25 15:00:00-07,01:00:00,700,700,411,181
408853308,10034,2022-03-25 16:00:00-07,01:00:00,700,700,459,181
408853678,10034,2022-03-25 17:00:00-07,01:00:00,700,700,414,180
408854083,10034,2022-03-25 18:00:00-07,01:00:00,700,700,289,180
408854493,10034,2022-03-25 19:00:00-07,01:00:00,7,7,216,180
408854736,10034,2022-03-25 20:00:00-07,01:00:00,0,0,195,178
408855414,10034,2022-03-25 21:00:00-07,01:00:00,0,0,252,179
408855805,10034,2022-03-25 22:00:00-07,01:00:00,0,0,176,174
408856195,10034,2022-03-25 23:00:00-07,01:00:00,0,0,151,181
408856865,10034,2022-03-26 00:00:00-07,01:00:00,696,696,118,180
408857116,10034,2022-03-26 01:00:00-07,01:00:00,700,700,68,144
408857266,10034,2022-03-26 02:00:00-07,01:00:00,700,700,90,180
408858032,10034,2022-03-26 03:00:00-07,01:00:00,700,700,29,163
408858346,10034,2022-03-26 04:00:00-07,01:00:00,700,700,22,180
408858618,10034,2022-03-26 05:00:00-07,01:00:00,700,700,15,163
408859270,10034,2022-03-26 06:00:00-07,01:00:00,700,700,28,175
408859640,10034,2022-03-26 07:00:00-07,01:00:00,700,700,59,175
408859801,10034,2022-03-26 08:00:00-07,01:00:00,700,700,77,175
408860628,10034,2022-03-26 09:00:00-07,01:00:00,700,700,139,181
408860717,10034,2022-03-26 10:00:00-07,01:00:00,700,700,186,175
408861115,10034,2022-03-26 11:00:00-07,01:00:00,700,700,288,181
408861909,10034,2022-03-26 12:00:00-07,01:00:00,700,700,347,181
408862099,10034,2022-03-26 13:00:00-07,01:00:00,700,700,370,181
408862269,10034,2022-03-26 14:00:00-07,01:00:00,700,700,451,181
408862609,10034,2022-03-26 15:00:00-07,01:00:00,700,700,431,181
408863301,10034,2022-03-26 16:00:00-07,01:00:00,700,700,373,181
408863457,10034,2022-03-26 17:00:00-07,01:00:00,700,700,342,180
408863995,10034,2022-03-26 18:00:00-07,01:00:00,700,700,294,180
408864528,10034,2022-03-26 19:00:00-07,01:00:00,700,700,223,175
408864746,10034,2022-03-26 20:00:00-07,01:00:00,700,700,192,180
408865337,10034,2022-03-26 21:00:00-07,01:00:00,700,700,245,180
408865706,10034,2022-03-26 22:00:00-07,01:00:00,700,700,156,181
408865893,10034,2022-03-26 23:00:00-07,01:00:00,700,700,116,163
408866481,10034,2022-03-27 00:00:00-07,01:00:00,700,700,104,181
408867097,10034,2022-03-27 01:00:00-07,01:00:00,700,700,106,175
408867291,10034,2022-03-27 02:00:00-07,01:00:00,700,700,127,179
408867774,10034,2022-03-27 03:00:00-07,01:00:00,700,700,55,175
408868084,10034,2022-03-27 04:00:00-07,01:00:00,700,700,16,161
408868464,10034,2022-03-27 05:00:00-07,01:00:00,700,700,20,169
408868983,10034,2022-03-27 06:00:00-07,01:00:00,700,700,29,175
408869450,10034,2022-03-27 07:00:00-07,01:00:00,700,700,52,181
408869790,10034,2022-03-27 08:00:00-07,01:00:00,700,700,68,181
408870248,10034,2022-03-27 09:00:00-07,01:00:00,700,700,129,181
408870588,10034,2022-03-27 10:00:00-07,01:00:00,700,700,154,181
408870808,10034,2022-03-27 11:00:00-07,01:00:00,700,700,252,181
408871434,10034,2022-03-27 12:00:00-07,01:00:00,700,700,290,181
408871824,10034,2022-03-27 13:00:00-07,01:00:00,700,700,360,181
408872173,10034,2022-03-27 14:00:00-07,01:00:00,700,700,358,175
408872690,10034,2022-03-27 15:00:00-07,01:00:00,700,700,422,181
408873064,10034,2022-03-27 16:00:00-07,01:00:00,700,700,338,181
408873327,10034,2022-03-27 17:00:00-07,01:00:00,700,700,254,180
408873890,10034,2022-03-27 18:00:00-07,01:00:00,700,700,273,180
408874411,10034,2022-03-27 19:00:00-07,01:00:00,700,700,197,181
408874643,10034,2022-03-27 20:00:00-07,01:00:00,700,700,136,181
408875136,10034,2022-03-27 21:00:00-07,01:00:00,700,700,118,181
408875523,10034,2022-03-27 22:00:00-07,01:00:00,700,700,75,175
408876012,10034,2022-03-27 23:00:00-07,01:00:00,700,700,175,181
408876423,10034,2022-03-28 00:00:00-07,01:00:00,4,4,36,169
408876854,10034,2022-03-28 01:00:00-07,01:00:00,0,0,22,181
408877091,10034,2022-03-28 02:00:00-07,01:00:00,0,0,21,163
408877538,10034,2022-03-28 03:00:00-07,01:00:00,0,0,13,180
408877972,10034,2022-03-28 04:00:00-07,01:00:00,0,0,24,169
408878530,10034,2022-03-28 05:00:00-07,01:00:00,0,0,32,181
408878836,10034,2022-03-28 06:00:00-07,01:00:00,688,688,90,181
408879227,10034,2022-03-28 07:00:00-07,01:00:00,700,700,206,181
408879640,10034,2022-03-28 08:00:00-07,01:00:00,700,700,249,181
408880092,10034,2022-03-28 09:00:00-07,01:00:00,700,700,172,181
408880613,10034,2022-03-28 10:00:00-07,01:00:00,7,7,216,181
408880950,10034,2022-03-28 11:00:00-07,01:00:00,0,0,272,181
408881285,10034,2022-03-28 12:00:00-07,01:00:00,0,0,299,175
408881556,10034,2022-03-28 13:00:00-07,01:00:00,684,684,282,181
408882060,10034,2022-03-28 14:00:00-07,01:00:00,695,695,330,171
408882635,10034,2022-03-28 15:00:00-07,01:00:00,701,699,459,181
408882905,10034,2022-03-28 16:00:00-07,01:00:00,699,699,367,127
408883324,10034,2022-03-28 17:00:00-07,01:00:00,700,700,21,13
408883608,10034,2022-03-28 18:00:00-07,01:00:00,700,700,209,149
408884167,10034,2022-03-28 19:00:00-07,01:00:00,7,7,180,181
408884546,10034,2022-03-28 20:00:00-07,01:00:00,0,0,149,181
408884997,10034,2022-03-28 21:00:00-07,01:00:00,0,0,165,181
408885529,10034,2022-03-28 22:00:00-07,01:00:00,0,0,117,181
408885839,10034,2022-03-28 23:00:00-07,01:00:00,0,0,57,181
408886176,10034,2022-03-29 00:00:00-07,01:00:00,0,0,28,175
408886654,10034,2022-03-29 01:00:00-07,01:00:00,0,0,17,174
408887241,10034,2022-03-29 02:00:00-07,01:00:00,0,0,18,162
408887500,10034,2022-03-29 03:00:00-07,01:00:00,0,0,9,162
408887988,10034,2022-03-29 04:00:00-07,01:00:00,0,0,17,181
408888248,10034,2022-03-29 05:00:00-07,01:00:00,0,0,39,181
408888670,10034,2022-03-29 06:00:00-07,01:00:00,684,684,64,132
408889141,10034,2022-03-29 07:00:00-07,01:00:00,700,700,9,26
408889519,10034,2022-03-29 08:00:00-07,01:00:00,662,662,170,113
408889935,10034,2022-03-29 09:00:00-07,01:00:00,700,700,225,180
408890152,10034,2022-03-29 10:00:00-07,01:00:00,3,3,237,180
408890724,10034,2022-03-29 11:00:00-07,01:00:00,0,0,253,181
408891298,10034,2022-03-29 12:00:00-07,01:00:00,0,0,275,181
408891513,10034,2022-03-29 13:00:00-07,01:00:00,688,688,347,181
408891931,10034,2022-03-29 14:00:00-07,01:00:00,700,700,412,181
408892198,10034,2022-03-29 15:00:00-07,01:00:00,700,700,577,181
408892705,10034,2022-03-29 16:00:00-07,01:00:00,700,700,492,181
408893105,10034,2022-03-29 17:00:00-07,01:00:00,700,700,569,175
408893671,10034,2022-03-29 18:00:00-07,01:00:00,700,700,320,181
408894074,10034,2022-03-29 19:00:00-07,01:00:00,7,7,249,180
408894261,10034,2022-03-29 20:00:00-07,01:00:00,0,0,171,180
408894771,10034,2022-03-29 21:00:00-07,01:00:00,0,0,129,181
408895271,10034,2022-03-29 22:00:00-07,01:00:00,0,0,93,181
408895598,10034,2022-03-29 23:00:00-07,01:00:00,0,0,164,180
408896169,10034,2022-03-30 00:00:00-07,01:00:00,0,0,45,175
408896536,10034,2022-03-30 01:00:00-07,01:00:00,0,0,28,181
408896856,10034,2022-03-30 02:00:00-07,01:00:00,0,0,23,174
408897287,10034,2022-03-30 03:00:00-07,01:00:00,0,0,7,179
408897796,10034,2022-03-30 04:00:00-07,01:00:00,0,0,19,180
